participant,nDistract,redundant,response,setSize,targetColor,targetOrient,targetPosition,targetShape,trialType,overinformative
participant042,distractors1,orientredundant,pentagon,setsize09,NA,horizontal,one,pentagon,crit,FALSE
participant042,distractors2,orientredundant,circle,setsize09,NA,vertical,eight,circle,crit,FALSE
participant042,distractors2,orientredundant,hexagon,setsize09,NA,vertical,four,hexagon,crit,FALSE
participant042,distractors3,orientredundant,pentagon,setsize09,NA,vertical,three,pentagon,crit,FALSE
participant042,distractors3,orientredundant,square,setsize09,NA,horizontal,three,square,crit,FALSE
participant042,distractors4,orientredundant,circle,setsize09,NA,horizontal,one,circle,crit,FALSE
participant042,distractors4,orientredundant,hexagon,setsize09,NA,horizontal,seven,hexagon,crit,FALSE
participant043,distractors0,colorredundantlowfreq,jade square,setsize16,teal,NA,seven,square,crit,TRUE
participant043,distractors0,colorredundantlowfreq,teal square,setsize16,teal,NA,fourteen,square,crit,TRUE
participant043,distractors1,colorredundantlowfreq,jade hexagon,setsize16,jade,NA,six,hexagon,crit,TRUE
participant043,distractors1,colorredundantlowfreq,teal hexagon,setsize16,teal,NA,fourteen,hexagon,crit,TRUE
participant043,distractors2,colorredundantlowfreq,teal circle,setsize16,teal,NA,seven,circle,crit,TRUE
participant043,distractors2,colorredundantlowfreq,teal square,setsize16,teal,NA,three,square,crit,TRUE
participant043,distractors3,colorredundantlowfreq,jade hexagon,setsize16,jade,NA,three,hexagon,crit,TRUE
participant043,distractors3,colorredundantlowfreq,teal pentagon,setsize16,teal,NA,twelve,pentagon,crit,TRUE
