participant,utc,list,dimension,phase,response,step
participant058,1724255743370,list2,metal,materialStaircase,metal,4
participant059,1724255872546,list2,metal,materialStaircase,metal,0
participant059,1724255873586,list2,metal,materialStaircase,metal,0
participant059,1724255874369,list2,metal,materialStaircase,metal,1
participant059,1724255875374,list2,metal,materialStaircase,metal,1
participant059,1724255876222,list2,wood,materialStaircase,wood,0
participant059,1724255877497,list2,metal,materialStaircase,metal,2
participant059,1724255879233,list2,metal,materialStaircase,metal,2
participant059,1724255884418,list2,metal,materialStaircase,metal,3
participant059,1724255886160,list2,metal,materialStaircase,metal,3
participant059,1724255888834,list2,metal,materialStaircase,metal,4
participant059,1724255890769,list2,metal,materialStaircase,metal,4
participant059,1724255892377,list2,metal,materialStaircase,metal,5
participant059,1724255893514,list2,metal,materialStaircase,metal,5
participant059,1724255896178,list2,metal,materialStaircase,metal,6
participant059,1724255897306,list2,wood,materialStaircase,wood,0
participant059,1724255898834,list2,metal,materialStaircase,metal,6
participant059,1724255901776,list2,metal,materialStaircase,metal,7
participant059,1724255902970,list2,metal,materialStaircase,metal,7
participant059,1724255906562,list2,metal,materialStaircase,wood,8
participant059,1724255909435,list2,metal,materialStaircase,metal,7
participant059,1724255913142,list2,wood,materialStaircase,wood,1
participant059,1724255915161,list2,wood,materialStaircase,wood,1
participant059,1724255918246,list2,metal,materialStaircase,wood,7
participant059,1724255919399,list2,metal,materialStaircase,metal,6
participant059,1724255920246,list2,metal,materialStaircase,metal,6
participant059,1724255921471,list2,metal,materialStaircase,metal,7
participant059,1724255922694,list2,metal,materialStaircase,wood,7
participant059,1724255923687,list2,metal,materialStaircase,metal,6
participant059,1724255925607,list2,wood,materialStaircase,metal,2
participant059,1724255926503,list2,wood,materialStaircase,wood,1
participant059,1724255927414,list2,wood,materialStaircase,wood,1
participant059,1724255928574,list2,wood,materialStaircase,metal,2
participant059,1724255929599,list2,wood,materialStaircase,wood,1
participant059,1724255930624,list2,wood,materialStaircase,wood,1
participant060,1724260362582,list3,wood,materialStaircase,wood,0
participant060,1724260363621,list3,metal,materialStaircase,metal,0
participant060,1724260364742,list3,wood,materialStaircase,wood,0
participant060,1724260365733,list3,wood,materialStaircase,wood,1
participant060,1724260366614,list3,wood,materialStaircase,wood,1
participant060,1724260367510,list3,metal,materialStaircase,metal,0
participant060,1724260368357,list3,wood,materialStaircase,wood,2
participant060,1724260369189,list3,wood,materialStaircase,wood,2
participant060,1724260370101,list3,metal,materialStaircase,metal,1
participant060,1724260371029,list3,metal,materialStaircase,metal,1
participant060,1724260372037,list3,wood,materialStaircase,wood,3
participant060,1724260373028,list3,wood,materialStaircase,wood,3
participant060,1724260373957,list3,wood,materialStaircase,wood,4
participant060,1724260374790,list3,wood,materialStaircase,wood,4
participant060,1724260375702,list3,metal,materialStaircase,metal,2
participant060,1724260376501,list3,wood,materialStaircase,metal,5
participant060,1724260377764,list3,metal,materialStaircase,metal,2
participant060,1724260378805,list3,metal,materialStaircase,metal,3
participant060,1724260379765,list3,wood,materialStaircase,wood,4
participant060,1724260380678,list3,metal,materialStaircase,metal,3
participant060,1724260381573,list3,wood,materialStaircase,wood,4
participant060,1724260382741,list3,wood,materialStaircase,wood,5
participant060,1724260383732,list3,wood,materialStaircase,wood,5
